gene,p-value,R-squared,p.valor_beta0,p.valor_MICH_noPvsB73_noP,p.valor_Time,p.valor_TimexMICH_noP,p.valor_Time2,p.valor_Time2xMICH_noP,p.valor_Time3,p.valor_Time3xMICH_noP
Zm00001eb385850,1.96E-06,0.607835947,2.80E-15,NA,NA,NA,0.002844674,NA,0.01044108,NA
Zm00001eb386200,4.19E-06,0.63735343,0.000104843,NA,0.004994332,NA,0.011737891,NA,NA,NA
Zm00001eb386220,3.89E-08,0.73324442,2.34E-18,0.004724832,NA,0.003848837,0.004379807,0.004905712,NA,NA
Zm00001eb386260,2.60E-07,0.64350647,4.83E-11,NA,0.000870705,NA,0.004768886,NA,NA,NA
Zm00001eb386290,9.50E-06,0.61233864,1.75E-18,NA,0.000175743,NA,NA,NA,NA,0.030217456
Zm00001eb386370,3.34E-13,0.739456816,1.71E-13,NA,NA,NA,2.20E-05,NA,0.000105813,NA
Zm00001eb386410,1.09E-08,0.716715211,4.30E-14,NA,NA,NA,0.008140641,NA,0.044048342,NA
Zm00001eb386530,3.87E-07,0.615098958,2.84E-24,NA,NA,NA,5.41E-05,NA,NA,NA
Zm00001eb386550,2.57E-06,0.605472347,1.54E-10,0.038820353,NA,NA,0.009995182,NA,0.030762767,NA
Zm00001eb386570,9.32E-29,0.897637,NA,NA,NA,0.04359674,0.000372758,0.021542923,0.001110958,0.018644191
Zm00001eb386670,7.49E-13,0.777061126,1.72E-15,NA,2.29E-06,0.000741384,NA,NA,NA,NA
Zm00001eb386680,1.39E-08,0.661686455,1.61E-27,NA,NA,NA,1.57E-05,NA,NA,NA
Zm00001eb387290,1.63E-07,0.650346124,2.02E-14,NA,0.002428785,NA,0.016113924,NA,NA,NA
Zm00001eb387300,4.61E-16,0.807750018,7.32E-09,NA,2.09E-05,NA,NA,NA,0.00330387,NA
Zm00001eb387350,7.25E-11,0.73994809,1.52E-26,NA,NA,NA,3.30E-06,0.020021789,NA,NA
Zm00001eb387370,4.14E-15,0.797253951,1.87E-08,NA,NA,NA,0.003038997,0.004012287,0.039018752,NA
Zm00001eb387390,9.11E-10,0.70607888,0.036776724,NA,NA,NA,2.96E-05,0.010281172,NA,NA
Zm00001eb387670,4.16E-14,0.732172417,NA,NA,3.26E-06,NA,NA,NA,NA,0.015729907
Zm00001eb387780,4.93E-13,0.755765344,4.73E-27,NA,NA,NA,9.02E-07,NA,NA,NA
Zm00001eb387920,1.31E-07,0.620626348,4.00E-15,NA,NA,NA,4.05E-05,NA,NA,NA
Zm00001eb387930,1.12E-08,0.753149192,1.62E-12,0.023734078,0.013850136,0.021610644,NA,0.035353161,NA,NA
Zm00001eb388210,9.33E-07,0.604030946,0.018565522,NA,3.24E-05,NA,NA,NA,NA,NA
Zm00001eb388220,8.81E-11,0.786343977,8.14E-07,NA,0.002341777,0.041600571,0.036351036,NA,NA,NA
Zm00001eb388300,1.01E-12,0.778766899,1.18E-17,NA,NA,NA,1.47E-06,0.005128816,NA,NA
Zm00001eb388330,5.12E-07,0.670140549,0.004486502,NA,0.040186334,NA,0.048285317,NA,0.04499928,NA
Zm00001eb388590,1.42E-07,0.695692654,3.76E-13,NA,NA,0.030066192,4.61E-05,NA,NA,NA
Zm00001eb388610,1.04E-13,0.774529994,7.78E-11,NA,3.61E-05,NA,0.000418275,NA,NA,NA
Zm00001eb388620,3.12E-08,0.604139697,NA,NA,NA,NA,6.05E-05,NA,NA,NA
Zm00001eb388670,1.73E-12,0.813632024,2.90E-05,0.020553648,0.000134984,NA,0.001622254,NA,NA,NA
Zm00001eb388800,2.22E-07,0.642732757,1.51E-07,0.003159721,NA,0.021692363,0.010077669,0.042830098,NA,NA
Zm00001eb388840,3.50E-10,0.689991977,7.95E-08,NA,NA,0.012041507,3.43E-05,NA,NA,NA
Zm00001eb389110,1.39E-08,0.663930052,NA,NA,0.004679982,NA,0.032351776,NA,NA,NA
Zm00001eb389140,7.66E-10,0.716481345,2.18E-08,NA,NA,NA,0.000158288,NA,0.000659334,NA
Zm00001eb389380,8.42E-06,0.604252733,1.71E-10,NA,NA,NA,0.000326223,0.007794269,NA,NA
Zm00001eb389450,8.72E-06,0.606228062,7.05E-14,NA,0.000193559,0.021396336,NA,NA,NA,NA
Zm00001eb389480,1.24E-08,0.722018559,2.30E-09,NA,0.003513378,0.005210857,0.030458977,NA,NA,NA
Zm00001eb389540,3.07E-07,0.652545061,4.52E-18,NA,0.000866585,NA,0.004465232,NA,NA,NA
Zm00001eb389560,1.54E-08,0.640926129,4.16E-13,NA,NA,NA,0.001590297,NA,0.006607309,NA
Zm00001eb389610,2.85E-06,0.64303867,7.72E-09,NA,0.00166968,0.007996646,0.007660889,NA,NA,NA
Zm00001eb389670,4.38E-07,0.620146793,1.43E-20,NA,NA,NA,7.84E-05,NA,NA,NA
Zm00001eb389700,2.58E-14,0.769532879,7.54E-28,NA,NA,NA,3.94E-07,NA,NA,NA
Zm00001eb389720,3.09E-14,0.7389351,1.58E-19,NA,NA,NA,5.10E-07,NA,NA,NA
Zm00001eb389750,7.04E-11,0.787834499,1.56E-10,NA,0.000817775,0.023192996,0.011361767,NA,NA,NA
Zm00001eb389870,2.30E-06,0.621613362,2.28E-12,NA,0.00141875,NA,0.006411989,NA,NA,NA
Zm00001eb389900,4.67E-06,0.605537381,1.05E-15,NA,NA,NA,0.003578958,NA,0.012587965,NA
Zm00001eb390000,4.73E-06,0.676876718,0.011531371,0.018351847,0.0054036,0.011845188,0.004975594,0.009789432,NA,NA
Zm00001eb390150,6.94E-12,0.739350872,0.037263974,NA,0.005983642,0.023153815,0.0034553,NA,NA,0.004322431
Zm00001eb390240,1.91E-08,0.650108821,4.58E-06,NA,0.00089886,NA,0.007742423,NA,NA,NA
Zm00001eb390370,2.51E-10,0.727576596,2.05E-08,NA,0.00289756,NA,0.033782717,NA,NA,NA
Zm00001eb390540,8.38E-15,0.803075871,1.60E-12,NA,NA,NA,0.000238844,NA,0.002313351,NA
Zm00001eb390590,1.24E-05,0.62033151,8.83E-18,0.025322768,NA,NA,0.002197861,NA,NA,NA
Zm00001eb390680,1.27E-08,0.722477882,6.62E-15,0.027984154,0.004704013,NA,0.024702527,NA,NA,NA
Zm00001eb390730,2.46E-06,0.610101659,3.51E-10,NA,NA,NA,0.000618487,NA,NA,0.020926541
Zm00001eb390880,1.28E-10,0.7074009,1.33E-06,NA,6.10E-05,NA,0.000486348,NA,NA,NA
Zm00001eb390900,3.73E-06,0.637985805,1.85E-18,NA,NA,NA,0.000236151,0.021677483,NA,NA
Zm00001eb391130,6.11E-06,0.622199604,4.55E-18,NA,0.000270689,0.011723424,NA,NA,NA,NA
Zm00001eb391140,5.86E-12,0.754734878,8.70E-12,NA,0.001909435,NA,0.027524575,NA,NA,NA
Zm00001eb391530,9.30E-11,0.77054256,0.000472244,NA,6.61E-05,0.028492745,0.000493899,NA,NA,NA
Zm00001eb391730,2.35E-09,0.637453873,3.37E-10,NA,5.17E-05,NA,NA,NA,NA,NA
Zm00001eb391900,3.34E-16,0.798869751,2.64E-21,NA,NA,NA,1.70E-07,NA,NA,NA
Zm00001eb392050,1.13E-18,0.839035778,1.48E-21,NA,NA,NA,2.02E-06,NA,1.21E-05,NA
Zm00001eb392300,4.14E-06,0.609245488,7.08E-12,NA,0.001801976,NA,0.008504878,NA,NA,NA
Zm00001eb392370,4.65E-07,0.613991388,3.53E-07,NA,0.000111302,0.048486112,NA,NA,NA,NA
Zm00001eb392380,2.44E-08,0.686410525,1.28E-05,NA,NA,NA,0.000126842,0.011367018,NA,NA
Zm00001eb392400,9.91E-16,0.809703745,1.55E-21,NA,NA,NA,6.07E-05,NA,0.000484622,NA
Zm00001eb392430,3.68E-13,0.78102008,5.09E-10,NA,0.001917651,NA,0.032832174,NA,NA,NA
Zm00001eb392440,3.76E-11,0.750721507,5.29E-16,NA,NA,0.00175388,0.000328661,NA,0.0018584,NA
Zm00001eb392680,3.84E-06,0.629878661,1.94E-21,NA,NA,NA,0.014304686,0.037348559,NA,0.034083903
Zm00001eb392710,2.44E-08,0.650467539,1.71E-13,NA,NA,NA,0.000930921,NA,0.004390846,NA
Zm00001eb392890,3.39E-15,0.821761765,5.42E-21,NA,NA,NA,0.002754342,NA,0.026155565,NA
Zm00001eb392980,1.52E-06,0.621119506,3.65E-05,0.036880822,NA,NA,0.000547656,NA,NA,NA
Zm00001eb393050,1.71E-05,0.74573427,0.001068205,0.008701278,0.003042209,0.009958205,0.003328107,0.009899805,0.00338296,0.010156466
Zm00001eb393060,1.18E-13,0.779088929,1.72E-14,NA,NA,NA,1.44E-06,0.001534873,NA,NA
Zm00001eb393490,0.0001209,0.620375707,0.039905099,NA,0.048895134,0.01765845,0.033983803,0.032940273,0.028111304,NA
Zm00001eb393500,5.12E-09,0.688889849,2.97E-13,NA,5.02E-05,NA,NA,NA,0.000928104,NA
Zm00001eb393660,3.12E-07,0.650259121,5.70E-12,NA,0.002519023,NA,0.015994721,NA,NA,NA
Zm00001eb393840,3.33E-07,0.686837641,3.01E-17,NA,NA,NA,0.00445796,0.027175462,0.024262759,NA
Zm00001eb393900,2.56E-08,0.674377349,3.04E-13,NA,0.000284701,NA,0.00165668,NA,NA,NA
Zm00001eb394150,5.51E-06,0.609451973,1.16E-17,NA,0.000189257,NA,NA,NA,NA,0.040436996
Zm00001eb394250,4.47E-11,0.76258561,7.24E-19,0.001611344,NA,NA,9.52E-05,NA,NA,NA
Zm00001eb394330,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb394430,6.21E-12,0.778895819,3.29E-14,NA,NA,NA,0.003339762,NA,0.024035905,NA
Zm00001eb394440,8.73E-07,0.65802234,7.66E-09,NA,0.002044621,0.0211905,0.012036469,NA,NA,NA
Zm00001eb394520,7.61E-15,0.791292216,3.20E-26,NA,NA,NA,3.03E-07,0.003553068,NA,NA
Zm00001eb394970,1.70E-09,0.738839146,4.30E-11,0.01066006,0.000579383,NA,0.004763668,NA,NA,NA
Zm00001eb395020,1.33E-24,0.806751023,0.027196258,NA,NA,0.000641384,1.76E-05,NA,NA,NA
Zm00001eb395120,5.18E-10,0.724600267,3.21E-13,NA,0.000524928,NA,0.005183025,NA,NA,NA
Zm00001eb395130,4.81E-08,0.693082636,0.000375679,NA,0.000625489,NA,0.004985137,NA,NA,NA
Zm00001eb395230,4.35E-33,0.908592773,2.11E-20,NA,NA,NA,0.000773521,0.031397136,0.041624258,NA
Zm00001eb395320,1.45E-38,0.829424197,0.000552541,NA,5.70E-07,0.000470111,NA,NA,NA,NA
Zm00001eb395390,3.41E-12,0.768600508,6.63E-12,NA,0.00067587,NA,0.009500589,NA,NA,NA
Zm00001eb395410,1.71E-09,0.748143361,5.57E-18,NA,NA,NA,0.001105708,0.040029099,0.007551993,NA
Zm00001eb395620,1.95E-13,0.765036863,NA,NA,0.002010236,0.011149656,0.020600211,NA,NA,NA
Zm00001eb395640,2.33E-07,0.639764611,2.97E-13,NA,0.000468133,NA,0.002333524,NA,NA,NA
Zm00001eb396060,8.95E-07,0.620403061,7.23E-14,NA,0.001492286,NA,0.007824895,NA,NA,NA
Zm00001eb396210,2.73E-09,0.802150586,NA,0.022109668,0.029394863,0.013287359,0.017347565,0.008791062,0.01471688,0.006283572
Zm00001eb396300,7.82E-15,0.837360504,1.74E-08,0.000253836,4.23E-05,0.001531297,2.35E-05,0.009172492,NA,0.044629273
Zm00001eb396390,7.83E-18,0.789039559,2.51E-14,NA,1.87E-07,NA,NA,NA,NA,NA
Zm00001eb396480,1.54E-11,0.754076182,1.28E-14,0.005512865,NA,NA,2.84E-05,NA,NA,NA
Zm00001eb396510,1.56E-10,0.810411271,4.80E-08,0.011940885,0.005840456,0.011438568,NA,0.012851277,NA,0.013971877
Zm00001eb396750,1.25E-14,0.805499336,7.83E-08,0.000375759,0.001460546,0.000158418,NA,8.01E-05,0.000134282,NA
Zm00001eb396900,3.18E-09,0.715749522,0.014226203,NA,1.37E-05,NA,NA,0.035158862,NA,0.0170509
Zm00001eb396990,6.36E-09,0.644532152,8.84E-14,NA,NA,NA,0.000118065,0.005622085,NA,NA
Zm00001eb397050,8.03E-14,0.779562014,3.21E-17,NA,0.002174864,NA,0.029860379,NA,NA,NA
Zm00001eb397190,3.44E-08,0.655197966,4.75E-15,NA,NA,NA,0.002863559,NA,0.013995236,NA
Zm00001eb397230,7.05E-08,0.680794759,1.94E-16,NA,0.029496149,NA,0.002731024,0.010855314,NA,NA
Zm00001eb397250,6.29E-08,0.676624268,5.03E-14,NA,3.48E-05,NA,NA,NA,NA,0.004378287
Zm00001eb397280,2.51E-08,0.664058256,5.89E-17,NA,NA,NA,0.000533423,NA,0.002327311,NA
Zm00001eb397310,5.72E-12,0.756241671,5.03E-21,NA,1.90E-06,0.023863608,NA,NA,NA,NA
Zm00001eb397320,3.71E-05,0.600843059,6.77E-20,NA,NA,NA,0.000519979,0.042678509,NA,NA
Zm00001eb397390,9.28E-08,0.659254888,1.87E-12,NA,7.63E-05,NA,NA,NA,NA,0.015425223
Zm00001eb397520,4.49E-08,0.695236109,4.02E-19,NA,0.034401905,0.000379151,0.005200873,NA,NA,NA
Zm00001eb397580,9.30E-06,0.606292926,6.75E-11,NA,0.004167306,NA,0.019726089,NA,NA,NA
Zm00001eb397600,2.89E-21,0.848174001,0.017505399,NA,2.05E-06,NA,3.85E-05,NA,NA,NA
Zm00001eb397710,1.96E-05,0.616342015,7.02E-15,NA,0.000199064,NA,NA,NA,NA,0.038733162
Zm00001eb397750,1.25E-05,0.625276022,1.04E-05,NA,0.000240909,NA,0.000229958,0.037836477,NA,NA
Zm00001eb397810,1.32E-06,0.637852689,1.81E-09,NA,0.000309309,NA,0.001242007,NA,NA,NA
Zm00001eb397860,2.34E-06,0.60366218,1.28E-15,NA,0.000137905,NA,NA,NA,NA,0.025239385
Zm00001eb398000,6.20E-08,0.647506196,3.98E-18,NA,NA,NA,0.000845819,NA,0.003613269,NA
Zm00001eb398080,1.23E-11,0.743042506,1.06E-10,NA,0.000774724,NA,0.010312536,NA,NA,NA
Zm00001eb398130,2.58E-07,0.635426474,2.85E-12,NA,NA,NA,9.42E-05,0.002798622,NA,NA
Zm00001eb398400,4.43E-07,0.631690066,1.53E-15,NA,0.001796486,NA,0.010024832,NA,NA,NA
Zm00001eb398430,1.73E-11,0.78174369,1.22E-11,0.001869766,NA,0.000698218,0.009265513,0.000340181,0.002705163,NA
Zm00001eb398800,1.10E-05,0.650603117,1.98E-19,0.001243434,NA,0.002548981,0.0022784,0.011396784,NA,NA
Zm00001eb398830,1.14E-10,0.779021865,0.006225076,NA,0.00442851,0.025352255,0.005544364,0.019837496,NA,NA
Zm00001eb398880,1.80E-09,0.722531745,3.13E-08,NA,1.03E-05,NA,8.35E-06,0.049517332,NA,NA
Zm00001eb398940,2.49E-10,0.737977714,8.88E-15,NA,0.000125017,NA,NA,NA,0.004975917,NA
Zm00001eb398950,8.72E-11,0.781695177,1.93E-08,NA,NA,NA,0.001607508,0.015652484,0.01253615,NA
Zm00001eb399140,9.65E-06,0.641278054,0.000246733,NA,0.001762541,NA,0.003201554,0.033821087,NA,NA
Zm00001eb399520,4.03E-36,0.905143749,8.24E-15,NA,NA,NA,5.07E-06,NA,0.000139877,NA
Zm00001eb399580,4.25E-09,0.702022478,3.45E-05,NA,0.000246641,NA,NA,NA,0.010143168,NA
Zm00001eb399650,1.17E-07,0.619768467,1.09E-07,NA,0.001615432,NA,NA,NA,0.048692679,NA
Zm00001eb399660,4.10E-09,0.694409157,5.26E-06,NA,0.001404688,NA,0.011897819,NA,NA,NA
Zm00001eb399670,4.10E-09,0.694409157,5.26E-06,NA,0.001404688,NA,0.011897819,NA,NA,NA
Zm00001eb399760,1.99E-08,0.717071132,0.001578143,NA,0.005165814,NA,0.00687286,NA,0.007821559,NA
Zm00001eb399890,5.05E-10,0.734218929,1.78E-11,NA,2.14E-05,NA,NA,NA,NA,NA
Zm00001eb399970,4.95E-06,0.627230269,5.87E-08,0.017725197,NA,NA,0.001069501,NA,0.002639844,NA
Zm00001eb399980,6.77E-07,0.666445791,2.50E-05,0.00018551,0.003381435,NA,0.004363264,NA,NA,NA
Zm00001eb400020,1.43E-06,0.627393584,0.001501821,NA,0.000100769,NA,0.000203887,NA,NA,NA
Zm00001eb400070,0,0.999999978,5.99E-07,2.72E-06,2.61E-06,9.94E-05,3.83E-05,0.000816475,0.000221545,0.003054445
Zm00001eb400160,1.43E-08,0.680573458,4.45E-13,NA,NA,NA,0.003332325,NA,0.017256957,NA
Zm00001eb400210,3.83E-07,0.664964015,3.02E-15,NA,9.98E-05,NA,NA,NA,NA,0.019334831
Zm00001eb400240,4.21E-08,0.66825167,2.99E-10,NA,0.000577984,NA,0.003781957,NA,NA,NA
Zm00001eb400410,2.41E-07,0.671303662,0.000681065,NA,NA,NA,0.000129384,NA,NA,0.034987545
Zm00001eb400430,1.97E-12,0.744917376,3.09E-18,NA,2.09E-06,NA,NA,NA,NA,NA
Zm00001eb400500,6.51E-09,0.698458212,NA,NA,NA,0.045516389,0.00026328,0.018281657,NA,NA
Zm00001eb400560,9.43E-12,0.753843219,1.40E-17,NA,NA,NA,5.58E-06,0.005908351,NA,NA
Zm00001eb400570,1.13E-06,0.625318488,3.04E-05,NA,0.003288605,NA,0.020984062,NA,NA,NA
Zm00001eb400770,7.40E-14,0.797612458,1.04E-13,NA,NA,NA,0.000110303,NA,0.000318287,0.025395916
Zm00001eb400780,2.67E-09,0.661730919,NA,NA,NA,NA,NA,0.015794333,0.000308411,NA
Zm00001eb400930,2.59E-08,0.740125144,2.07E-15,0.00290552,NA,0.010671926,0.016306345,0.014517711,NA,NA
Zm00001eb401030,5.97E-06,0.631672147,6.98E-18,NA,NA,NA,0.016132573,NA,NA,0.048763909
Zm00001eb401060,5.43E-08,0.611337317,1.01E-20,NA,NA,NA,2.61E-05,NA,NA,NA
Zm00001eb401130,1.13E-08,0.628429844,0.008500776,NA,0.000160725,NA,0.000157744,NA,NA,NA
Zm00001eb401190,3.56E-08,0.638957026,NA,NA,NA,NA,0.000339657,0.038457205,NA,0.028777085
Zm00001eb401210,2.30E-10,0.76503148,9.90E-20,0.011072766,NA,NA,0.000513591,NA,0.001731057,NA
Zm00001eb401230,1.62E-20,0.864108548,1.64E-06,NA,0.001045984,NA,0.003756967,NA,0.007368351,NA
Zm00001eb401260,3.70E-05,0.622262833,1.55E-11,NA,NA,NA,0.002941838,NA,0.01091947,0.049917179
Zm00001eb401270,4.75E-09,0.640341126,1.54E-13,NA,NA,NA,0.000348771,NA,0.001603415,NA
Zm00001eb401320,1.07E-06,0.664484901,2.56E-08,NA,0.000809702,0.001864823,0.001410382,NA,NA,NA
Zm00001eb401380,3.21E-14,0.775215412,3.54E-08,NA,9.20E-05,NA,0.000612773,NA,NA,NA
Zm00001eb401430,2.66E-07,0.629485497,7.67E-10,NA,NA,NA,0.002781314,NA,0.011346256,NA
Zm00001eb401520,1.59E-09,0.683348795,3.57E-18,NA,8.28E-06,NA,NA,NA,NA,NA
Zm00001eb401720,9.79E-08,0.672757147,1.96E-20,NA,NA,NA,5.13E-05,0.015228142,NA,NA
Zm00001eb401810,1.32E-06,0.616212713,2.45E-09,NA,NA,NA,6.54E-05,NA,NA,NA
Zm00001eb401880,3.72E-14,0.77529755,0.018985093,NA,6.04E-05,NA,NA,NA,NA,0.02291701
Zm00001eb401900,2.11E-08,0.645521592,5.40E-25,NA,NA,NA,2.28E-05,NA,NA,NA
Zm00001eb401970,1.26E-07,0.65569105,NA,NA,NA,NA,0.000474236,NA,NA,NA
Zm00001eb402080,2.32E-14,0.856760465,0.000880032,0.021869657,NA,0.011088425,0.004859227,0.00317623,0.004039655,0.001371301
Zm00001eb402180,4.52E-06,0.655381411,2.14E-16,NA,NA,NA,0.000228323,NA,NA,0.048088624
Zm00001eb402220,9.14E-10,0.734234712,5.52E-12,NA,NA,NA,0.002337424,NA,0.012522843,NA
Zm00001eb402230,1.13E-16,0.823738385,2.87E-12,NA,NA,NA,NA,NA,2.10E-05,NA
Zm00001eb402240,2.62E-09,0.679028637,2.41E-24,NA,1.38E-05,NA,NA,NA,NA,NA
Zm00001eb402260,4.87E-07,0.611381469,4.19E-17,NA,NA,NA,0.000116364,0.03583262,NA,NA
Zm00001eb402390,2.10E-07,0.646256419,2.75E-13,NA,0.001573997,NA,0.009477997,NA,NA,NA
Zm00001eb402410,5.82E-12,0.798898071,1.34E-12,NA,1.01E-06,0.026632802,NA,NA,NA,NA
Zm00001eb402420,1.57E-06,0.641288735,0.001621505,NA,0.000205547,NA,0.000578593,NA,NA,NA
Zm00001eb402430,4.06E-14,0.819922213,0.001888704,NA,NA,NA,3.63E-06,NA,NA,0.00641388
Zm00001eb402560,7.45E-07,0.648284765,1.76E-19,NA,NA,NA,9.12E-05,0.035384238,NA,NA
Zm00001eb402580,3.86E-10,0.635180578,NA,NA,1.88E-05,NA,NA,NA,NA,NA
Zm00001eb402590,7.18E-07,0.63018283,NA,NA,0.000381315,NA,NA,NA,NA,NA
Zm00001eb402690,8.26E-11,0.776957452,NA,NA,NA,NA,0.002291003,0.023505596,0.010654566,NA
Zm00001eb402760,2.11E-07,0.645413675,1.68E-13,NA,NA,NA,4.45E-05,0.017701445,NA,NA
Zm00001eb402810,3.22E-06,0.634739324,4.98E-06,NA,0.000992298,NA,0.004893392,0.014035168,NA,NA
Zm00001eb402960,1.10E-07,0.656524577,4.18E-12,NA,0.004374708,NA,0.030450362,NA,NA,NA
Zm00001eb403000,9.26E-09,0.707282478,4.02E-17,NA,NA,NA,0.000209195,NA,0.00078715,NA
Zm00001eb403030,6.49E-33,0.877044553,NA,NA,NA,NA,0.003466099,0.000101028,0.044292048,NA
Zm00001eb403140,8.40E-08,0.637239773,1.36E-08,NA,0.000211522,NA,0.000912836,NA,NA,NA
Zm00001eb403190,8.49E-09,0.687879756,0.020398012,NA,0.000125578,NA,0.000884224,NA,NA,NA
Zm00001eb403220,3.75E-06,0.602193195,6.93E-10,NA,0.001878027,NA,0.008572338,NA,NA,NA
Zm00001eb403240,3.57E-23,0.858380195,5.59E-27,NA,NA,NA,3.72E-08,0.03721164,NA,NA
Zm00001eb403410,3.16E-07,0.640799686,9.22E-22,NA,NA,0.001507806,3.85E-05,NA,NA,NA
Zm00001eb403450,1.76E-06,0.617902402,NA,0.00671441,NA,0.020516641,0.036810425,0.041812179,NA,NA
Zm00001eb403540,1.23E-05,0.630429665,9.94E-15,0.001414431,NA,0.000393976,0.047307321,NA,NA,0.005597256
Zm00001eb403660,1.89E-07,0.662134599,1.19E-14,NA,5.54E-05,NA,NA,NA,NA,0.015438404
Zm00001eb403860,2.76E-17,0.837533805,7.93E-05,NA,0.003660957,2.45E-05,0.00203749,NA,0.002062316,NA
Zm00001eb403920,9.10E-11,0.697557083,2.50E-21,NA,NA,NA,3.00E-06,NA,NA,NA
Zm00001eb404050,5.73E-15,0.772475125,6.33E-15,NA,NA,NA,8.08E-07,NA,NA,NA
Zm00001eb404220,6.80E-11,0.748068121,2.21E-25,NA,NA,NA,4.05E-06,0.044365601,NA,NA
Zm00001eb404290,2.25E-08,0.734733195,1.78E-16,NA,NA,0.04167904,0.002181432,NA,0.011494007,NA
Zm00001eb404300,1.11E-06,0.654539414,4.46E-06,0.041127891,0.000225395,0.015902587,NA,NA,NA,NA
Zm00001eb404360,3.63E-06,0.669197926,3.94E-18,0.014118016,NA,0.007821291,0.005217205,0.00625503,NA,NA
Zm00001eb404590,2.09E-13,0.762975277,0.008661233,NA,NA,NA,0.000340315,0.01214408,NA,NA
Zm00001eb404610,5.73E-10,0.712814754,4.87E-09,NA,7.35E-05,NA,0.000525584,NA,NA,NA
Zm00001eb404630,1.94E-08,0.70751649,1.04E-11,NA,0.000477733,NA,0.003121119,NA,NA,NA
Zm00001eb404690,2.67E-07,0.693382814,6.78E-20,NA,NA,NA,0.000994368,0.028092173,0.001435557,NA
Zm00001eb404740,0.002343721,0.628863523,0.048511096,0.026001562,0.047350261,0.020045125,0.038640975,0.016635144,0.03599978,0.015514233
Zm00001eb404820,3.99E-06,0.616122064,4.32E-10,NA,0.000211014,NA,NA,NA,NA,0.00233155
Zm00001eb404830,8.97E-07,0.623593332,1.96E-10,NA,0.004147485,NA,0.025420942,NA,NA,NA
Zm00001eb404990,2.67E-06,0.642267933,1.47E-18,NA,0.000121378,NA,NA,0.031849681,NA,NA
Zm00001eb405010,1.24E-06,0.619366038,1.93E-14,NA,NA,NA,0.001165117,NA,0.003878798,NA
Zm00001eb405030,6.73E-07,0.647763518,1.14E-14,NA,0.048355157,NA,0.004881077,0.001487506,NA,NA
Zm00001eb405060,3.24E-10,0.655838633,1.15E-08,NA,4.58E-05,NA,NA,NA,NA,NA
Zm00001eb405290,6.40E-14,0.780578818,5.08E-10,NA,9.38E-06,NA,8.78E-05,NA,NA,NA
Zm00001eb405310,4.81E-07,0.635524335,NA,NA,0.000299496,NA,0.001020884,NA,NA,NA
Zm00001eb405380,1.43E-18,0.833214942,7.77E-20,NA,1.00E-07,NA,NA,0.016255925,NA,NA
Zm00001eb405410,2.49E-08,0.636926003,9.76E-19,NA,3.92E-05,NA,NA,NA,NA,NA
Zm00001eb405570,2.92E-11,0.726404796,6.11E-28,NA,NA,NA,3.02E-06,NA,NA,NA
Zm00001eb405590,6.47E-10,0.678444065,1.85E-09,NA,NA,NA,6.89E-06,NA,NA,NA
Zm00001eb405630,1.41E-08,0.804494555,NA,0.026115845,0.02025878,0.022154201,0.014825061,0.016535957,0.015908941,0.014432254
Zm00001eb405770,1.42E-08,0.62208277,2.04E-15,NA,3.82E-05,NA,NA,NA,0.000463387,NA
Zm00001eb405820,2.23E-06,0.638055114,2.62E-13,NA,0.000404102,0.036517759,0.000733619,NA,NA,NA
Zm00001eb405870,1.25E-06,0.605741091,7.08E-20,NA,NA,NA,0.002878528,NA,0.010727613,NA
Zm00001eb405980,1.28E-07,0.701994878,1.25E-07,NA,0.002364414,0.004221142,0.015181671,NA,NA,NA
Zm00001eb406020,3.19E-11,0.732826201,6.69E-22,NA,NA,NA,2.21E-06,0.001373915,NA,NA
Zm00001eb406030,7.31E-13,0.797745614,3.45E-05,NA,0.007864297,NA,0.015280413,NA,0.018044671,NA
Zm00001eb406080,1.38E-06,0.692455195,2.04E-16,0.003785303,NA,0.001249963,0.002116406,NA,NA,0.032425811
Zm00001eb406120,3.14E-10,0.698474107,0.010076811,NA,0.004190791,NA,0.004551967,0.017021637,NA,NA
Zm00001eb406300,7.06E-07,0.670309246,5.66E-16,NA,NA,NA,0.00614818,0.032782274,0.032258284,NA
Zm00001eb406340,2.28E-08,0.649279215,1.20E-16,NA,2.26E-05,NA,NA,NA,NA,NA
Zm00001eb406460,1.89E-12,0.79989458,2.85E-08,0.031759797,NA,NA,0.001191716,0.011697221,0.014183042,NA
Zm00001eb406470,3.08E-18,0.839027035,0.012915179,NA,NA,0.019612185,0.008838225,0.010464831,0.018269393,NA
Zm00001eb406480,6.38E-18,0.842739065,0.013560767,0.033877786,0.000473166,0.028582868,0.005343847,NA,NA,NA
Zm00001eb406490,2.76E-20,0.749611253,NA,NA,6.65E-07,0.000113479,NA,NA,NA,NA
Zm00001eb406510,7.34E-21,0.817015434,NA,NA,NA,0.003286308,0.000966318,NA,0.005162198,NA
Zm00001eb406620,9.40E-24,0.822613651,7.93E-07,NA,NA,NA,2.86E-07,0.001264038,NA,NA
Zm00001eb406650,4.25E-09,0.662196252,NA,NA,5.26E-05,0.007984087,NA,NA,NA,NA
Zm00001eb406760,2.35E-11,0.75463767,7.35E-14,NA,0.000122047,NA,0.001148847,NA,NA,NA
