gene,p-value,R-squared,p.valor_beta0,p.valor_MICH_noPvsB73_noP,p.valor_Time,p.valor_TimexMICH_noP,p.valor_Time2,p.valor_Time2xMICH_noP,p.valor_Time3,p.valor_Time3xMICH_noP
Zm00001eb389480,1.24E-08,0.722018559,2.30E-09,NA,0.003513378,0.005210857,0.030458977,NA,NA,NA
Zm00001eb389610,2.85E-06,0.64303867,7.72E-09,NA,0.00166968,0.007996646,0.007660889,NA,NA,NA
Zm00001eb389750,7.04E-11,0.787834499,1.56E-10,NA,0.000817775,0.023192996,0.011361767,NA,NA,NA
Zm00001eb390000,4.73E-06,0.676876718,0.011531371,0.018351847,0.0054036,0.011845188,0.004975594,0.009789432,NA,NA
Zm00001eb390150,6.94E-12,0.739350872,0.037263974,NA,0.005983642,0.023153815,0.0034553,NA,NA,0.004322431
Zm00001eb390590,1.24E-05,0.62033151,8.83E-18,0.025322768,NA,NA,0.002197861,NA,NA,NA
Zm00001eb390680,1.27E-08,0.722477882,6.62E-15,0.027984154,0.004704013,NA,0.024702527,NA,NA,NA
Zm00001eb390730,2.46E-06,0.610101659,3.51E-10,NA,NA,NA,0.000618487,NA,NA,0.020926541
Zm00001eb390900,3.73E-06,0.637985805,1.85E-18,NA,NA,NA,0.000236151,0.021677483,NA,NA
Zm00001eb391130,6.11E-06,0.622199604,4.55E-18,NA,0.000270689,0.011723424,NA,NA,NA,NA
Zm00001eb391530,9.30E-11,0.77054256,0.000472244,NA,6.61E-05,0.028492745,0.000493899,NA,NA,NA
Zm00001eb392370,4.65E-07,0.613991388,3.53E-07,NA,0.000111302,0.048486112,NA,NA,NA,NA
Zm00001eb392380,2.44E-08,0.686410525,1.28E-05,NA,NA,NA,0.000126842,0.011367018,NA,NA
Zm00001eb392440,3.76E-11,0.750721507,5.29E-16,NA,NA,0.00175388,0.000328661,NA,0.0018584,NA
Zm00001eb392680,3.84E-06,0.629878661,1.94E-21,NA,NA,NA,0.014304686,0.037348559,NA,0.034083903
Zm00001eb392980,1.52E-06,0.621119506,3.65E-05,0.036880822,NA,NA,0.000547656,NA,NA,NA
Zm00001eb393020,3.28E-08,0.682092321,3.21E-22,2.94E-05,NA,NA,NA,NA,NA,0.001106286
Zm00001eb393050,1.71E-05,0.74573427,0.001068205,0.008701278,0.003042209,0.009958205,0.003328107,0.009899805,0.00338296,0.010156466
Zm00001eb393060,1.18E-13,0.779088929,1.72E-14,NA,NA,NA,1.44E-06,0.001534873,NA,NA
Zm00001eb393490,0.0001209,0.620375707,0.039905099,NA,0.048895134,0.01765845,0.033983803,0.032940273,0.028111304,NA
Zm00001eb393840,3.33E-07,0.686837641,3.01E-17,NA,NA,NA,0.00445796,0.027175462,0.024262759,NA
Zm00001eb394150,5.51E-06,0.609451973,1.16E-17,NA,0.000189257,NA,NA,NA,NA,0.040436996
Zm00001eb394250,4.47E-11,0.76258561,7.24E-19,0.001611344,NA,NA,9.52E-05,NA,NA,NA
Zm00001eb394330,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb394440,8.73E-07,0.65802234,7.66E-09,NA,0.002044621,0.0211905,0.012036469,NA,NA,NA
Zm00001eb394520,7.61E-15,0.791292216,3.20E-26,NA,NA,NA,3.03E-07,0.003553068,NA,NA
Zm00001eb394970,1.70E-09,0.738839146,4.30E-11,0.01066006,0.000579383,NA,0.004763668,NA,NA,NA
Zm00001eb395020,1.33E-24,0.806751023,0.027196258,NA,NA,0.000641384,1.76E-05,NA,NA,NA
Zm00001eb395230,4.35E-33,0.908592773,2.11E-20,NA,NA,NA,0.000773521,0.031397136,0.041624258,NA
Zm00001eb395320,1.45E-38,0.829424197,0.000552541,NA,5.70E-07,0.000470111,NA,NA,NA,NA
Zm00001eb395410,1.71E-09,0.748143361,5.57E-18,NA,NA,NA,0.001105708,0.040029099,0.007551993,NA
Zm00001eb395620,1.95E-13,0.765036863,NA,NA,0.002010236,0.011149656,0.020600211,NA,NA,NA
Zm00001eb396210,2.73E-09,0.802150586,NA,0.022109668,0.029394863,0.013287359,0.017347565,0.008791062,0.01471688,0.006283572
Zm00001eb396300,7.82E-15,0.837360504,1.74E-08,0.000253836,4.23E-05,0.001531297,2.35E-05,0.009172492,NA,0.044629273
Zm00001eb396480,1.54E-11,0.754076182,1.28E-14,0.005512865,NA,NA,2.84E-05,NA,NA,NA
Zm00001eb396510,1.56E-10,0.810411271,4.80E-08,0.011940885,0.005840456,0.011438568,NA,0.012851277,NA,0.013971877
Zm00001eb396750,1.25E-14,0.805499336,7.83E-08,0.000375759,0.001460546,0.000158418,NA,8.01E-05,0.000134282,NA
Zm00001eb396900,3.18E-09,0.715749522,0.014226203,NA,1.37E-05,NA,NA,0.035158862,NA,0.0170509
Zm00001eb396990,6.36E-09,0.644532152,8.84E-14,NA,NA,NA,0.000118065,0.005622085,NA,NA
Zm00001eb397230,7.05E-08,0.680794759,1.94E-16,NA,0.029496149,NA,0.002731024,0.010855314,NA,NA
Zm00001eb397250,6.29E-08,0.676624268,5.03E-14,NA,3.48E-05,NA,NA,NA,NA,0.004378287
Zm00001eb397310,5.72E-12,0.756241671,5.03E-21,NA,1.90E-06,0.023863608,NA,NA,NA,NA
Zm00001eb397320,3.71E-05,0.600843059,6.77E-20,NA,NA,NA,0.000519979,0.042678509,NA,NA
Zm00001eb397390,9.28E-08,0.659254888,1.87E-12,NA,7.63E-05,NA,NA,NA,NA,0.015425223
Zm00001eb397520,4.49E-08,0.695236109,4.02E-19,NA,0.034401905,0.000379151,0.005200873,NA,NA,NA
Zm00001eb397710,1.96E-05,0.616342015,7.02E-15,NA,0.000199064,NA,NA,NA,NA,0.038733162
Zm00001eb397750,1.25E-05,0.625276022,1.04E-05,NA,0.000240909,NA,0.000229958,0.037836477,NA,NA
Zm00001eb397860,2.34E-06,0.60366218,1.28E-15,NA,0.000137905,NA,NA,NA,NA,0.025239385
Zm00001eb398130,2.58E-07,0.635426474,2.85E-12,NA,NA,NA,9.42E-05,0.002798622,NA,NA
Zm00001eb398430,1.73E-11,0.78174369,1.22E-11,0.001869766,NA,0.000698218,0.009265513,0.000340181,0.002705163,NA
Zm00001eb398800,1.10E-05,0.650603117,1.98E-19,0.001243434,NA,0.002548981,0.0022784,0.011396784,NA,NA
Zm00001eb398830,1.14E-10,0.779021865,0.006225076,NA,0.00442851,0.025352255,0.005544364,0.019837496,NA,NA
Zm00001eb398880,1.80E-09,0.722531745,3.13E-08,NA,1.03E-05,NA,8.35E-06,0.049517332,NA,NA
Zm00001eb398950,8.72E-11,0.781695177,1.93E-08,NA,NA,NA,0.001607508,0.015652484,0.01253615,NA
Zm00001eb399140,9.65E-06,0.641278054,0.000246733,NA,0.001762541,NA,0.003201554,0.033821087,NA,NA
Zm00001eb399300,8.46E-07,0.664547067,1.64E-19,6.57E-05,NA,0.000150902,NA,0.00046072,NA,NA
Zm00001eb399530,6.03E-09,0.679643251,NA,NA,NA,0.00013702,NA,0.000589832,NA,0.001862019
Zm00001eb399970,4.95E-06,0.627230269,5.87E-08,0.017725197,NA,NA,0.001069501,NA,0.002639844,NA
Zm00001eb399980,6.77E-07,0.666445791,2.50E-05,0.00018551,0.003381435,NA,0.004363264,NA,NA,NA
Zm00001eb400070,0,0.999999978,5.99E-07,2.72E-06,2.61E-06,9.94E-05,3.83E-05,0.000816475,0.000221545,0.003054445
Zm00001eb400210,3.83E-07,0.664964015,3.02E-15,NA,9.98E-05,NA,NA,NA,NA,0.019334831
Zm00001eb400410,2.41E-07,0.671303662,0.000681065,NA,NA,NA,0.000129384,NA,NA,0.034987545
Zm00001eb400500,6.51E-09,0.698458212,NA,NA,NA,0.045516389,0.00026328,0.018281657,NA,NA
Zm00001eb400560,9.43E-12,0.753843219,1.40E-17,NA,NA,NA,5.58E-06,0.005908351,NA,NA
Zm00001eb400770,7.40E-14,0.797612458,1.04E-13,NA,NA,NA,0.000110303,NA,0.000318287,0.025395916
Zm00001eb400780,2.67E-09,0.661730919,NA,NA,NA,NA,NA,0.015794333,0.000308411,NA
Zm00001eb400930,2.59E-08,0.740125144,2.07E-15,0.00290552,NA,0.010671926,0.016306345,0.014517711,NA,NA
Zm00001eb401030,5.97E-06,0.631672147,6.98E-18,NA,NA,NA,0.016132573,NA,NA,0.048763909
Zm00001eb401190,3.56E-08,0.638957026,NA,NA,NA,NA,0.000339657,0.038457205,NA,0.028777085
Zm00001eb401210,2.30E-10,0.76503148,9.90E-20,0.011072766,NA,NA,0.000513591,NA,0.001731057,NA
Zm00001eb401260,3.70E-05,0.622262833,1.55E-11,NA,NA,NA,0.002941838,NA,0.01091947,0.049917179
Zm00001eb401320,1.07E-06,0.664484901,2.56E-08,NA,0.000809702,0.001864823,0.001410382,NA,NA,NA
Zm00001eb401720,9.79E-08,0.672757147,1.96E-20,NA,NA,NA,5.13E-05,0.015228142,NA,NA
Zm00001eb401880,3.72E-14,0.77529755,0.018985093,NA,6.04E-05,NA,NA,NA,NA,0.02291701
Zm00001eb402080,2.32E-14,0.856760465,0.000880032,0.021869657,NA,0.011088425,0.004859227,0.00317623,0.004039655,0.001371301
Zm00001eb402180,4.52E-06,0.655381411,2.14E-16,NA,NA,NA,0.000228323,NA,NA,0.048088624
Zm00001eb402260,4.87E-07,0.611381469,4.19E-17,NA,NA,NA,0.000116364,0.03583262,NA,NA
Zm00001eb402410,5.82E-12,0.798898071,1.34E-12,NA,1.01E-06,0.026632802,NA,NA,NA,NA
Zm00001eb402430,4.06E-14,0.819922213,0.001888704,NA,NA,NA,3.63E-06,NA,NA,0.00641388
Zm00001eb402560,7.45E-07,0.648284765,1.76E-19,NA,NA,NA,9.12E-05,0.035384238,NA,NA
Zm00001eb402690,8.26E-11,0.776957452,NA,NA,NA,NA,0.002291003,0.023505596,0.010654566,NA
Zm00001eb402730,3.14E-07,0.686883655,2.04E-25,9.38E-05,NA,0.000184594,NA,0.000642203,NA,NA
Zm00001eb402760,2.11E-07,0.645413675,1.68E-13,NA,NA,NA,4.45E-05,0.017701445,NA,NA
Zm00001eb402810,3.22E-06,0.634739324,4.98E-06,NA,0.000992298,NA,0.004893392,0.014035168,NA,NA
Zm00001eb403030,6.49E-33,0.877044553,NA,NA,NA,NA,0.003466099,0.000101028,0.044292048,NA
Zm00001eb403240,3.57E-23,0.858380195,5.59E-27,NA,NA,NA,3.72E-08,0.03721164,NA,NA
Zm00001eb403410,3.16E-07,0.640799686,9.22E-22,NA,NA,0.001507806,3.85E-05,NA,NA,NA
Zm00001eb403450,1.76E-06,0.617902402,NA,0.00671441,NA,0.020516641,0.036810425,0.041812179,NA,NA
Zm00001eb403540,1.23E-05,0.630429665,9.94E-15,0.001414431,NA,0.000393976,0.047307321,NA,NA,0.005597256
Zm00001eb403660,1.89E-07,0.662134599,1.19E-14,NA,5.54E-05,NA,NA,NA,NA,0.015438404
Zm00001eb403860,2.76E-17,0.837533805,7.93E-05,NA,0.003660957,2.45E-05,0.00203749,NA,0.002062316,NA
Zm00001eb404220,6.80E-11,0.748068121,2.21E-25,NA,NA,NA,4.05E-06,0.044365601,NA,NA
Zm00001eb404290,2.25E-08,0.734733195,1.78E-16,NA,NA,0.04167904,0.002181432,NA,0.011494007,NA
Zm00001eb404300,1.11E-06,0.654539414,4.46E-06,0.041127891,0.000225395,0.015902587,NA,NA,NA,NA
Zm00001eb404360,3.63E-06,0.669197926,3.94E-18,0.014118016,NA,0.007821291,0.005217205,0.00625503,NA,NA
Zm00001eb404590,2.09E-13,0.762975277,0.008661233,NA,NA,NA,0.000340315,0.01214408,NA,NA
Zm00001eb404690,2.67E-07,0.693382814,6.78E-20,NA,NA,NA,0.000994368,0.028092173,0.001435557,NA
Zm00001eb404740,0.002343721,0.628863523,0.048511096,0.026001562,0.047350261,0.020045125,0.038640975,0.016635144,0.03599978,0.015514233
Zm00001eb404820,3.99E-06,0.616122064,4.32E-10,NA,0.000211014,NA,NA,NA,NA,0.00233155
Zm00001eb404990,2.67E-06,0.642267933,1.47E-18,NA,0.000121378,NA,NA,0.031849681,NA,NA
Zm00001eb405030,6.73E-07,0.647763518,1.14E-14,NA,0.048355157,NA,0.004881077,0.001487506,NA,NA
Zm00001eb405380,1.43E-18,0.833214942,7.77E-20,NA,1.00E-07,NA,NA,0.016255925,NA,NA
Zm00001eb405630,1.41E-08,0.804494555,NA,0.026115845,0.02025878,0.022154201,0.014825061,0.016535957,0.015908941,0.014432254
Zm00001eb405820,2.23E-06,0.638055114,2.62E-13,NA,0.000404102,0.036517759,0.000733619,NA,NA,NA
Zm00001eb405980,1.28E-07,0.701994878,1.25E-07,NA,0.002364414,0.004221142,0.015181671,NA,NA,NA
Zm00001eb406020,3.19E-11,0.732826201,6.69E-22,NA,NA,NA,2.21E-06,0.001373915,NA,NA
Zm00001eb406040,1.18E-05,0.621423731,9.69E-21,0.000124231,NA,0.001170702,NA,NA,NA,0.005695856
Zm00001eb406080,1.38E-06,0.692455195,2.04E-16,0.003785303,NA,0.001249963,0.002116406,NA,NA,0.032425811
Zm00001eb406120,3.14E-10,0.698474107,0.010076811,NA,0.004190791,NA,0.004551967,0.017021637,NA,NA
Zm00001eb406300,7.06E-07,0.670309246,5.66E-16,NA,NA,NA,0.00614818,0.032782274,0.032258284,NA
Zm00001eb406460,1.89E-12,0.79989458,2.85E-08,0.031759797,NA,NA,0.001191716,0.011697221,0.014183042,NA
Zm00001eb406470,3.08E-18,0.839027035,0.012915179,NA,NA,0.019612185,0.008838225,0.010464831,0.018269393,NA
Zm00001eb406480,6.38E-18,0.842739065,0.013560767,0.033877786,0.000473166,0.028582868,0.005343847,NA,NA,NA
Zm00001eb406490,2.76E-20,0.749611253,NA,NA,6.65E-07,0.000113479,NA,NA,NA,NA
Zm00001eb406510,7.34E-21,0.817015434,NA,NA,NA,0.003286308,0.000966318,NA,0.005162198,NA
Zm00001eb406620,9.40E-24,0.822613651,7.93E-07,NA,NA,NA,2.86E-07,0.001264038,NA,NA
Zm00001eb406650,4.25E-09,0.662196252,NA,NA,5.26E-05,0.007984087,NA,NA,NA,NA
Zm00001eb406810,4.56E-27,0.885293085,6.39E-24,NA,NA,NA,4.92E-09,0.003094531,NA,NA
Zm00001eb407120,4.88E-08,0.732130734,3.99E-15,0.029916381,NA,0.021435204,0.001379229,0.017399265,NA,NA
Zm00001eb407160,2.54E-06,0.665050401,NA,NA,0.003910826,0.006497648,0.017820482,NA,NA,NA
Zm00001eb407540,4.27E-07,0.636423909,0.001173466,NA,0.00592333,0.006740407,NA,NA,NA,NA
Zm00001eb407690,7.49E-11,0.739471734,1.15E-12,NA,NA,NA,0.002181941,0.004737489,0.018102898,NA
Zm00001eb407780,5.27E-09,0.680022117,1.39E-24,NA,NA,NA,8.96E-06,0.02816248,NA,NA
Zm00001eb408080,8.61E-08,0.661231841,1.95E-18,NA,3.09E-05,0.017663658,NA,NA,NA,NA
Zm00001eb408260,2.19E-17,0.822097362,4.85E-13,NA,NA,NA,0.001645758,0.00080833,0.026131475,NA
Zm00001eb408490,2.74E-05,0.629656509,1.41E-11,NA,0.009218344,0.041507725,0.047019473,NA,NA,NA
Zm00001eb408500,3.82E-08,0.680210568,1.48E-09,NA,3.83E-05,NA,NA,NA,NA,0.007817378
Zm00001eb408530,3.37E-13,0.816152085,NA,NA,NA,NA,NA,NA,2.71E-05,0.003901568
Zm00001eb408540,1.16E-06,0.650828951,5.96E-14,NA,9.72E-05,NA,NA,NA,NA,0.045590901
Zm00001eb408590,1.21E-08,0.688286025,6.24E-16,NA,NA,NA,5.88E-05,NA,NA,0.020903769
Zm00001eb408760,5.30E-06,0.642207263,1.16E-23,0.000490096,NA,0.010980423,NA,0.038269807,NA,NA
Zm00001eb408860,1.59E-08,0.683797738,5.82E-17,NA,NA,NA,2.34E-05,0.043315408,NA,NA
Zm00001eb408870,1.86E-17,0.799775724,NA,NA,1.07E-05,0.001923103,NA,NA,NA,NA
Zm00001eb408970,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb409090,4.41E-09,0.753415372,7.69E-10,NA,0.019728365,NA,0.031424432,0.00895025,0.030931669,NA
Zm00001eb409190,2.66E-06,0.65370102,1.67E-17,NA,0.041958799,NA,0.005941621,0.000892143,NA,NA
Zm00001eb409270,7.97E-16,0.817795705,0.021325666,NA,0.000902202,0.024557784,0.02498601,NA,NA,NA
Zm00001eb409310,0,0.999999973,5.75E-17,1.43E-14,NA,7.41E-15,NA,4.04E-14,NA,2.40E-13
Zm00001eb409460,2.70E-08,0.758752062,0.001772589,0.000363608,0.000897568,0.001379075,0.001135247,0.008298313,NA,0.0489815
Zm00001eb409580,2.01E-14,0.798418336,5.07E-24,NA,NA,NA,2.91E-07,0.001734794,NA,NA
Zm00001eb409600,5.47E-15,0.829324334,1.70E-08,NA,0.00546606,NA,0.000245106,3.14E-06,NA,NA
Zm00001eb409860,1.13E-07,0.677594658,0.03662503,0.005716593,0.000176321,NA,0.000530851,NA,NA,NA
Zm00001eb410060,2.15E-12,0.754419179,6.72E-10,NA,NA,NA,1.36E-06,0.010048267,NA,NA
Zm00001eb410260,1.14E-18,0.835319824,2.01E-11,NA,NA,NA,5.80E-05,0.00093485,0.000857308,NA
Zm00001eb410410,1.81E-07,0.780858288,1.37E-07,0.020859639,NA,0.014761216,0.027140448,0.011782806,0.03017279,0.009347465
Zm00001eb410450,1.93E-14,0.837359557,3.53E-12,NA,NA,NA,0.000345796,0.006252123,0.002869686,0.014052579
Zm00001eb410490,5.82E-11,0.712664627,1.34E-10,NA,NA,NA,0.000530589,0.039537811,NA,NA
Zm00001eb410580,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb410630,1.17E-18,0.851635706,3.36E-14,NA,0.000335531,NA,0.006107848,0.010251204,NA,0.024160182
Zm00001eb410750,1.32E-08,0.702783128,NA,NA,NA,0.000615383,NA,0.001050191,NA,NA
Zm00001eb410770,2.74E-14,0.717672355,NA,NA,NA,0.001410062,NA,0.001814883,NA,0.00358165
Zm00001eb411020,2.23E-11,0.711463243,1.23E-10,NA,NA,NA,3.87E-07,0.005661583,NA,NA
Zm00001eb411050,4.56E-05,0.639088102,5.57E-16,NA,NA,0.032123563,0.033018097,0.024326562,NA,0.018156809
Zm00001eb411280,2.11E-14,0.790318924,0.036196067,NA,NA,2.75E-05,NA,5.71E-05,NA,NA
Zm00001eb411340,4.16E-06,0.698867623,3.41E-15,0.023592536,NA,0.010893457,0.015733177,NA,0.034547069,0.017582253
Zm00001eb411450,4.42E-07,0.616506493,1.13E-19,NA,NA,NA,NA,0.000122531,NA,0.00020531
Zm00001eb411550,4.39E-05,0.61809163,3.83E-16,0.006494543,NA,0.009483893,0.036424348,0.010432491,NA,NA
Zm00001eb411630,0,0.999999978,5.99E-07,2.72E-06,2.61E-06,9.94E-05,3.83E-05,0.000816475,0.000221545,0.003054445
Zm00001eb411680,3.99E-20,0.873917732,1.69E-06,NA,0.000174254,NA,0.000796332,0.041002744,0.002465289,NA
Zm00001eb412420,3.57E-18,0.868091633,5.34E-20,0.032651757,NA,0.035753738,1.44E-05,0.032485254,NA,0.036259695
Zm00001eb412470,1.13E-17,0.724790002,0.006268175,NA,NA,NA,3.24E-05,0.010239478,NA,NA
Zm00001eb412960,1.44E-10,0.679680915,NA,NA,0.010557701,0.022361676,0.034696223,NA,NA,NA
Zm00001eb412980,7.19E-10,0.67885614,NA,NA,1.33E-05,0.012486238,NA,NA,NA,NA
Zm00001eb413110,3.40E-07,0.717871147,6.67E-12,0.015785171,0.020245909,0.013425118,NA,0.01738549,NA,NA
Zm00001eb413160,5.57E-07,0.664671212,1.80E-17,NA,NA,NA,0.000164584,0.01520433,NA,NA
Zm00001eb413170,0.00028562,0.708467861,1.73E-05,0.011225481,0.004004921,0.016177236,0.004941735,0.017605913,0.006147723,0.019757474
Zm00001eb413190,5.16E-14,0.798426995,0.009904726,NA,0.000232553,0.004039159,NA,NA,NA,NA
Zm00001eb413340,4.45E-06,0.63200037,1.23E-14,NA,0.022570184,NA,0.003249447,0.005546444,NA,NA
Zm00001eb413440,1.40E-10,0.740725428,0.008440159,NA,0.001139797,NA,0.000794132,0.009086265,NA,NA
Zm00001eb413450,2.13E-07,0.717651033,0.01198666,NA,NA,NA,NA,0.000622142,0.006248649,0.000937695
Zm00001eb413600,3.32E-08,0.709575206,5.85E-11,NA,2.90E-05,0.005023191,NA,NA,NA,NA
Zm00001eb414110,2.36E-07,0.683767303,3.00E-05,NA,NA,NA,0.004841375,0.022147477,0.00305955,0.011394909
Zm00001eb414400,5.47E-06,0.710488265,0.003679665,0.007327871,0.003601574,0.005513653,0.002548827,0.004335682,0.001908658,0.003858907
Zm00001eb414570,4.07E-17,0.855618894,1.43E-14,0.016237248,NA,0.02173816,0.000800181,NA,0.002955392,0.045773795
Zm00001eb414630,1.90E-09,0.686937646,NA,NA,2.00E-05,0.008387589,NA,NA,NA,NA
Zm00001eb414900,5.92E-13,0.773661397,NA,0.001551009,NA,NA,0.00121875,NA,0.003876606,NA
Zm00001eb414980,4.93E-08,0.696992315,1.63E-06,NA,0.03787626,NA,0.00292939,0.003312412,NA,NA
Zm00001eb414990,4.75E-08,0.710830528,3.94E-14,NA,0.000406905,NA,NA,NA,0.022775603,0.026282339
Zm00001eb415040,3.43E-16,0.80645459,9.08E-11,NA,0.000106017,NA,NA,0.034517255,0.035790727,NA
Zm00001eb415470,3.18E-10,0.719772303,3.70E-27,NA,NA,NA,2.51E-06,0.001822048,NA,NA
Zm00001eb415580,1.32E-05,0.63427446,2.63E-14,NA,0.000166018,NA,NA,NA,NA,0.049085141
Zm00001eb415960,9.00E-09,0.735371033,6.92E-16,0.008883388,NA,NA,0.000109781,NA,NA,NA
Zm00001eb416190,6.71E-10,0.736813607,6.84E-15,NA,NA,NA,6.21E-06,0.00378608,NA,NA
Zm00001eb416440,3.21E-26,0.858321102,0.006139109,NA,0.002952585,0.028669739,0.008517806,0.01473636,NA,0.011823507
Zm00001eb416580,2.00E-06,0.721584054,NA,0.03406327,0.02952596,0.019314625,0.033831568,0.013251516,0.041047629,0.011680152
Zm00001eb417150,2.24E-05,0.617111871,3.71E-15,0.04614291,NA,NA,0.002168032,NA,0.003755918,NA
Zm00001eb417430,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb417630,2.87E-07,0.684130859,1.06E-10,NA,0.000953587,NA,0.002234081,0.027063259,NA,NA
Zm00001eb417940,4.47E-13,0.852154788,0.000414556,NA,0.046847182,0.030055844,0.009010078,0.02822692,0.004767812,0.033206204
Zm00001eb418020,5.40E-06,0.629826912,3.01E-17,NA,0.000169336,NA,NA,NA,NA,0.016685825
Zm00001eb418040,4.71E-07,0.67150472,1.64E-17,NA,0.004208161,0.003059335,0.000888713,NA,NA,NA
Zm00001eb418090,3.76E-10,0.75205771,5.80E-12,NA,0.002507058,0.015493682,0.029088357,NA,NA,NA
Zm00001eb418140,1.82E-15,0.841919249,9.48E-08,NA,0.013632598,0.03728242,0.005409183,NA,0.004398658,NA
Zm00001eb418240,4.28E-07,0.694344907,1.23E-15,NA,NA,NA,0.005983583,0.03877272,0.031628465,NA
Zm00001eb418340,3.49E-11,0.742917174,2.07E-10,NA,NA,NA,0.001112306,0.023459466,0.009751015,NA
Zm00001eb418440,3.94E-07,0.667582362,0.000834391,0.000835357,NA,0.005739339,NA,NA,NA,NA
Zm00001eb418460,2.16E-07,0.688908656,0.015522494,0.036074582,0.005134309,NA,NA,NA,NA,NA
Zm00001eb418610,2.47E-13,0.724935438,0.00045669,0.005701067,NA,NA,0.000766477,NA,0.003618904,NA
Zm00001eb418690,5.53E-11,0.750582885,5.57E-14,NA,8.95E-06,NA,NA,0.010544949,NA,NA
Zm00001eb418970,8.15E-12,0.798094633,0.049181781,NA,NA,NA,0.00192174,0.017279655,0.012614392,NA
Zm00001eb418980,8.67E-12,0.755678079,3.32E-22,NA,3.43E-06,NA,NA,0.048670947,NA,NA
Zm00001eb419110,9.66E-09,0.741203601,2.57E-17,NA,NA,NA,0.002724493,0.021366106,0.018158613,NA
Zm00001eb419170,2.69E-16,0.839932945,5.15E-09,NA,NA,0.020879385,0.000155492,NA,0.001624185,NA
Zm00001eb419210,1.62E-05,0.662375904,7.91E-17,0.005225402,NA,0.005529897,0.02819151,0.007117625,NA,NA
Zm00001eb419270,4.28E-06,0.640883031,1.03E-14,NA,0.000102658,NA,NA,NA,NA,0.030502217
Zm00001eb419470,1.22E-06,0.647441824,9.62E-14,NA,0.000123511,NA,NA,NA,NA,0.022726146
Zm00001eb419670,1.10E-08,0.708055893,2.05E-10,NA,0.003188994,0.001587348,0.024804962,NA,NA,NA
Zm00001eb419700,4.47E-09,0.728072661,2.47E-14,NA,1.75E-05,0.004742159,NA,NA,NA,NA
Zm00001eb419770,5.81E-10,0.700835103,3.56E-11,NA,5.06E-06,0.013607065,NA,NA,NA,NA
Zm00001eb419950,5.34E-13,0.793493299,4.77E-15,NA,NA,NA,0.000245953,0.025147512,0.002381025,NA
Zm00001eb419970,3.38E-13,0.735613861,0.015231401,NA,0.001948787,NA,0.005413738,NA,NA,0.000983472
Zm00001eb419990,4.55E-16,0.820740358,NA,NA,NA,NA,0.005441118,0.000169341,0.039370038,NA
Zm00001eb421310,3.28E-12,0.782550028,4.81E-16,NA,NA,NA,0.000349901,0.012075157,0.003099363,NA
Zm00001eb421320,5.36E-05,0.632291345,3.03E-07,NA,0.002658045,NA,0.013663927,NA,NA,0.036732902
Zm00001eb421700,1.12E-05,0.623795681,1.85E-20,0.002015491,NA,NA,0.027283262,NA,NA,NA
Zm00001eb422270,1.20E-08,0.69463997,NA,NA,9.48E-05,0.037820046,NA,NA,NA,NA
Zm00001eb422300,6.56E-22,0.833376147,0.025391947,NA,0.012641409,0.011510658,0.048558586,NA,NA,NA
Zm00001eb422330,1.02E-33,0.889131891,0.001677336,NA,0.000472253,0.000726279,0.002189892,NA,NA,NA
Zm00001eb422450,5.76E-06,0.637406929,2.32E-17,NA,NA,NA,0.004825123,0.046605827,0.020670391,NA
Zm00001eb422480,4.81E-06,0.623633683,8.62E-17,NA,NA,0.013101913,0.000502031,NA,NA,NA
Zm00001eb422620,1.71E-09,0.708157489,NA,NA,NA,0.007634604,0.000175911,NA,NA,NA
Zm00001eb422700,7.03E-08,0.641776188,9.88E-21,NA,NA,NA,2.11E-05,0.036083595,NA,NA
Zm00001eb422860,3.76E-07,0.673339266,1.03E-11,NA,0.001155245,NA,0.009988471,NA,NA,0.043659858
Zm00001eb423030,0,0.999999978,5.99E-07,2.72E-06,2.61E-06,9.94E-05,3.83E-05,0.000816475,0.000221545,0.003054445
Zm00001eb423040,4.73E-06,0.629252857,4.80E-26,0.000184353,NA,0.000568988,NA,0.001974632,NA,NA
Zm00001eb423170,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb423260,0,0.999999986,5.75E-17,0.004537925,NA,0.00135347,NA,0.000204748,NA,1.79E-05
Zm00001eb423400,5.55E-22,0.914610137,NA,0.006676744,0.00523051,0.005653866,0.016536771,0.007807792,0.035647277,0.009357206
Zm00001eb423430,1.03E-05,0.642093896,1.01E-08,NA,NA,NA,0.008221943,0.008856041,0.032537186,NA
Zm00001eb423830,2.85E-24,0.830732222,0.003594683,NA,4.67E-06,NA,NA,NA,NA,0.000620488
Zm00001eb423920,1.49E-22,0.854446684,1.46E-14,NA,3.81E-08,NA,NA,NA,NA,0.001227403
